Type,Localisation,Latitude,Longitude,Title,Price,Tags
Appartements Casablanca,Casablanca Marina à Casablanca,,,Luxueux Appartement 2 chambres à la Marina Casa,3 200 000 DH,"['113 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '1-5 ans']"
Appartements Casablanca,Ain Diab à Casablanca,33.60398138007997,-7.640221752226353,Luxueux Appartement 74m2 à vendre à la Marina Casa,2 150 000 DH,"['74 m²', '2 Pièces', '1 Chambre', '2 Salles de bains', 'Bon état', '1-5 ans']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,"Vente villa 540m2 4chambres avec piscine Ain Diab, Casablanca",10 000 000 DH,"['540 m²', '4 Chambres', '4 Salles de bains']"
Appartements Casablanca,Beauséjour à Casablanca,33.56647651722588,-7.649579304386521,Bel appartement à vendre à Beauséjour. 2 grandes pièces. Antenne parabolique et sécurité,1 350 000 DH,"['107 m²', '2 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,,,Appartement à vendre à bourgogne Casablanca. sans vis à vis 2 pièces confortables. Parking et balcon,1 500 000 DH,"['99 m²', '4 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '4ème étage']"
Villas & maisons de luxe Casablanca,Riviera à Casablanca,33.56783540611906,-7.641506195068388,Villa à vendre à boulevard Ghandi,9 690 000 DH,"['510 m²', '2 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Oulfa à Casablanca,,,Vend appartement à Oulfa. 5 grandes pièces. Salon traditionnel,4 800 000 DH,"['121 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Ain Borja à Casablanca,33.56601837448065,-7.595522403717041,Appartement 101 m à vendre casablanca,1 200 000 DH,"['101 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans']"
Maisons Casablanca,Sidi Maarouf à Casablanca,33.53648640355496,-7.652326845123412,Très belle maison en vente à Sidi Maarouf. 3 pièces confortables. Salon Marocain et antenne parabolique,1 950 000 DH,"['200 m²', '3 Pièces', '4 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans']"
Maisons Casablanca,Hay M'barka à Casablanca,32.34023266790936,-7.437744140625,Maison à vendre bien ensoleillé orientation est,2 100 000 DH,"['77 m²', '10 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '20-30 ans']"
Appartements Casablanca,Racine à Casablanca,,,Bel appartement en vente au Triangle d'or!,2 800 000 DH,"['150 m²', '5 Pièces', '3 Chambres', '4 Salles de bains', 'Bon état', '10-20 ans', '3ème étage']"
Appartements Casablanca,Triangle d'Or à Casablanca,33.582734173084866,-7.675838470458984,Bel appart en vente au Triangle d'Or au Racine,2 450 000 DH,"['140 m²', '7 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Oulfa à Casablanca,,,"Superbe appartement à vendre à Oulfa. Superficie 50 m². Salon Marocain, sécurité",,"['50 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '1-5 ans', '2ème étage']"
Appartements Casablanca,Sidi El Khadir à Casablanca,33.565635825833354,-7.693772202535257,Bel appartement à vendre lotissement Skilia hay hassani. 3 belles chambres. Grand salon,1 200 000 DH,"['129 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '2ème étage']"
Appartements Casablanca,Oulfa à Casablanca,,,Appartement haut standing sans avance a Res. Rania,608 000 DH,"['76 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau', ""Moins d'un an"", '3ème étage']"
Appartements Casablanca,El Manar - El Hank à Casablanca,33.60554296345457,-7.655153274536047,Appartement à vendre Bourgogne sans vis à vis,3 060 000 DH,"['122 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau', ""Moins d'un an"", '5ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,,,Appartement entièrement rénové à vendre sur Maarif,1 760 000 DH,"['119 m²', '6 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '4ème étage']"
Appartements Casablanca,Gauthier à Casablanca,,,"Bel Appartement 75 m² à la vente, Gauthier, Casa",2 200 000 DH,"['75 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état']"
Appartements Casablanca,Triangle d'Or à Casablanca,,,"Appartement 126 m² à vendre, Triangle d'Or, Casa",2 100 000 DH,"['126 m²', '4 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Duplex 221 m2 à Casablanca,2 873 000 DH,"['221 m²', '6 Pièces', '3 Chambres', '3 Salles de bains', 'À rénover', '20-30 ans', '1er étage']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,33.598304662993705,-7.644252777099609,Bourgogne vente studio 75 m² dhs,800 000 DH,"['75 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '6ème étage']"
Appartements Casablanca,Hay Hakam à Casablanca,33.58291740320635,-7.57586181163785,Appartement 72 m² au 4 ème étage à ain borja,640 000 DH,"['72 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '4ème étage']"
Appartements Casablanca,Californie à Casablanca,33.53595755299843,-7.625627517700195,Luxueux appartement meublé à Californie,3 200 000 DH,"['193 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '1-5 ans', '2ème étage']"
Appartements Casablanca,Anassi à Casablanca,,,Agence Immobilière 2015 spécialiste en immobilier,360 000 DH,"['60 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '1er étage']"
Appartements Casablanca,Anassi à Casablanca,,,Bel Appartement à vendre situé au quartier anassi,420 000 DH,"['64 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans']"
Appartements Casablanca,CIL (Hay Salam) à Casablanca,33.57243690885356,-7.657556533813477,Appartement spacieux 3 chambres à Mazola,1 450 000 DH,"['120 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '3ème étage']"
Appartements Casablanca,Gauthier à Casablanca,,,Spacieux appartement a gauthier,3 400 000 DH,"['229 m²', '6 Pièces', '3 Chambres', '2 Salles de bains']"
Villas & maisons de luxe Casablanca,Anfa à Casablanca,33.596175974504256,-7.657470703125,Villa moderne anfa sup,30 000 000 DH,"['733 m²', '4 Chambres', '3 Salles de bains']"
Appartements Casablanca,Racine à Casablanca,,,"Appartement à vendre, Racine",3 800 000 DH,"['150 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '3ème étage']"
Appartements Casablanca,Beausite à Casablanca,33.59935020000002,-7.532672200000007,Vente des appartements moyen standing ain sbaa,960 000 DH,"['80 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau', ""Moins d'un an"", '1er étage']"
Appartements Casablanca,Lissasfa à Casablanca,,,Appartemet en vente,330 000 DH,"['50 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '5-10 ans', '4ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Quartier les hôpitaux vente appartement terrasse,2 100 000 DH,"['189 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Anfa à Casablanca,,,"Un programme Inédit, Luxueuses demeures, Magnifiques Villas à Vendre à Anfa Casablanca",6 900 000 DH,"['299 m²', '7 Pièces', '5 Chambres', '4 Salles de bains', 'Nouveau']"
Appartements Casablanca,Oulfa à Casablanca,33.124596,-7.857645,Belle opportunite a saisir,900 000 DH,"['87 m²', '4 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Beausite à Casablanca,33.59949737969273,-7.532148114527928,Bel appartement à vendre à Beausite. 3 belles chambres. Places de parking et terrasse.,960 000 DH,"['80 m²', '2 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Val Fleury à Casablanca,33.573043281949346,-7.638294278327692,Bel appartement de 200m2 au quartier Val fleuri,2 250 000 DH,"['200 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '1er étage']"
Appartements Casablanca,La Gironde à Casablanca,33.58505803848486,-7.601637840270996,Appartement Haut standing au centre casa,,"['94 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '4ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,,,Vente d'un joli Studio de 45m2,760 000 DH,"['45 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'À rénover', '5-10 ans', '3ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Bon investissement: Studio Neuf THS Q. Les Hôpitaux,700 000 DH,"['39 m²', '1 Pièce', '1 Chambre', '1 Salle de bain', 'Bon état', ""Moins d'un an""]"
Appartements Casablanca,Belvédère à Casablanca,33.5895625839363,-7.59678840637207,Studio 51m² en vente a belvédère Casablanca,750 000 DH,"['51 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', ""Moins d'un an"", '1er étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Vente d'un bel appartement à Les Hôpitaux. 2 chambres agréables. Ascenseur et stationnement,1 250 000 DH,"['91 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '3ème étage']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,33.598304662993705,-7.644252777099609,Vente bel appartement oriente Est Ouest Bourgogne,1 480 000 DH,"['120 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', '3ème étage']"
Appartements Casablanca,Beauséjour à Casablanca,33.568610876168464,-7.648673057556152,Grand Appartement 3 Chambres à Beauséjour Neuf et Moderne,2 000 000 DH,"['194 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', '1er étage']"
,Casablanca,33.57601248704883,-7.603912353515625,Appartement sans vis à vis,1 600 000 DH,"['93 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', '3ème étage']"
Maisons Casablanca,Derb Salama à Casablanca,33.55736421911234,-7.574129104614258,Maison a vendre 116m² / rdc + 2garages + terrasse,1 300 000 DH,"['116 m²', '4 Pièces', '3 Chambres', '1 Salle de bain', 'À rénover', '20-30 ans']"
Appartements Casablanca,Palmier à Casablanca,,,Appartement à vendre,1 560 000 DH,"['110 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Roches Noires à Casablanca,33.59907140752743,-7.587089538574219,Appartement en vente à Roches Noires. 2 pièces. Ascenseur et garage,,"['86 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Sidi Moumen à Casablanca,,,Superbe appartement à vendre à Sidi Moumen. 3 belles chambres. Places de stationnement et terrasse,,"['100 m²', '4 Pièces', '3 Chambres', '1 Salle de bain', 'Nouveau', '1-5 ans', '1er étage']"
Appartements Casablanca,CIL (Hay Salam) à Casablanca,,,Appartement à vendre au CIL,1 350 000 DH,"['106 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Derb Omar à Casablanca,33.5918862654264,-7.6146090030670734,Opportunité à saisir en plein Centre Ville,1 680 000 DH,"['106 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '1-5 ans', '5ème étage']"
Appartements Casablanca,Triangle d'Or à Casablanca,33.582734173084866,-7.675838470458984,Appt de 86 m2 à vendre Bd. Abdellatif Ben Kaddour,1 590 000 DH,"['86 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '3ème étage']"
Appartements Casablanca,Belvédère à Casablanca,,,Bel Logement Quartier Belvédère,680 000 DH,"['45 m²', '4 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', '1-5 ans', '4ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,,,Appartement TRIPLEX unique à 2 MARS 577 m²,4 800 000 DH,"['577 m²', '7 Pièces', '5 Chambres', '3 Salles de bains', 'Bon état', '20-30 ans', '4ème étage']"
Appartements Casablanca,Hay Moulay Abdellah à Casablanca,,,Appartement à vendre à Hay nizak,900 000 DH,"['75 m²', '2 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans']"
Appartements Casablanca,Beausite à Casablanca,33.5403931206837,-7.586510181427002,Bel appartement a vendre,900 000 DH,"['80 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '2ème étage']"
Villas & maisons de luxe Casablanca,Sidi Maarouf à Casablanca,,,Villa bien ensoleillee angle tres bon etat,5 000 000 DH,"['550 m²', '3 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Bernoussi à Casablanca,33.60765980038504,-7.505960305115622,Bel appartement à vendre à Casablanca. 1 belle chambre. Jardin.,3 300 000 DH,"['46 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '5-10 ans', '1er étage']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,,,"Appartement sans vis à vis à vendre, Bourgogne",2 000 000 DH,"['104 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5ème étage']"
Appartements Casablanca,Maârif à Casablanca,,,Bel appartement à vendre à Maârif. 1 belle chambre. Ascenseur et garage,820 000 DH,"['43 m²', '4 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '5-10 ans', '1er étage']"
Appartements Casablanca,Belvédère à Casablanca,,,APPARTEMENT A VENDRE MEUBLE 68m2 LA GIRONDE,810 000 DH,"['68 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '10-20 ans', '4ème étage']"
Appartements Casablanca,Les princesses à Casablanca,33.57154299116339,-7.636313438415527,Vente joli appartement 178m² Les Princesses,2 900 000 DH,"['178 m²', '5 Pièces', '3 Chambres', '3 Salles de bains', 'Bon état']"
Appartements Casablanca,Maârif Extension à Casablanca,,,"Appartement à vendre, Maarif Extension",2 000 000 DH,"['100 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '4ème étage']"
Appartements Casablanca,Anfa à Casablanca,33.596175974504256,-7.657470703125,Appartement 179 m2 à vendre 2 Mars / QDH,2 400 000 DH,"['179 m²', '6 Pièces', '2 Chambres', '3 Salles de bains', 'Bon état', '20-30 ans', '20ème étage']"
Appartements Casablanca,Lissasfa à Casablanca,,,Appartemet en vente,330 000 DH,"['50 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '5-10 ans', '4ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Quartier les hôpitaux vente appartement terrasse,2 100 000 DH,"['189 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Anfa à Casablanca,,,"Un programme Inédit, Luxueuses demeures, Magnifiques Villas à Vendre à Anfa Casablanca",6 900 000 DH,"['299 m²', '7 Pièces', '5 Chambres', '4 Salles de bains', 'Nouveau']"
Appartements Casablanca,Oulfa à Casablanca,33.124596,-7.857645,Belle opportunite a saisir,900 000 DH,"['87 m²', '4 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Beausite à Casablanca,33.59949737969273,-7.532148114527928,Bel appartement à vendre à Beausite. 3 belles chambres. Places de parking et terrasse.,960 000 DH,"['80 m²', '2 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Val Fleury à Casablanca,33.573043281949346,-7.638294278327692,Bel appartement de 200m2 au quartier Val fleuri,2 250 000 DH,"['200 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '1er étage']"
Appartements Casablanca,La Gironde à Casablanca,33.58505803848486,-7.601637840270996,Appartement Haut standing au centre casa,,"['94 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '4ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,,,Vente d'un joli Studio de 45m2,760 000 DH,"['45 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'À rénover', '5-10 ans', '3ème étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Bon investissement: Studio Neuf THS Q. Les Hôpitaux,700 000 DH,"['39 m²', '1 Pièce', '1 Chambre', '1 Salle de bain', 'Bon état', ""Moins d'un an""]"
Appartements Casablanca,Belvédère à Casablanca,,,Studio 51m² en vente a belvédère Casablanca,750 000 DH,"['51 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', ""Moins d'un an"", '1er étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57797899192462,-7.62000560760498,Vente d'un bel appartement à Les Hôpitaux. 2 chambres agréables. Ascenseur et stationnement,1 250 000 DH,"['91 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '3ème étage']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,,,Vente bel appartement oriente Est Ouest Bourgogne,1 480 000 DH,"['120 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', '3ème étage']"
Appartements Casablanca,Beauséjour à Casablanca,,,Grand Appartement 3 Chambres à Beauséjour Neuf et Moderne,2 000 000 DH,"['194 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', '1er étage']"
Appartements Casablanca,Casablanca,33.57601248704883,-7.603912353515625,Appartement sans vis à vis,1 600 000 DH,"['93 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', '3ème étage']"
Maisons Casablanca,Derb Salama à Casablanca,33.55736421911234,-7.574129104614258,Maison a vendre 116m² / rdc + 2garages + terrasse,1 300 000 DH,"['116 m²', '4 Pièces', '3 Chambres', '1 Salle de bain', 'À rénover', '20-30 ans']"
Appartements Casablanca,Palmier à Casablanca,,,Appartement à vendre,1 560 000 DH,"['110 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Roches Noires à Casablanca,33.59907140752743,-7.587089538574219,Appartement en vente à Roches Noires. 2 pièces. Ascenseur et garage,,"['86 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '2ème étage']"
Appartements Casablanca,Sidi Moumen à Casablanca,,,Superbe appartement à vendre à Sidi Moumen. 3 belles chambres. Places de stationnement et terrasse,,"['100 m²', '4 Pièces', '3 Chambres', '1 Salle de bain', 'Nouveau', '1-5 ans', '1er étage']"
